method,path,body,single_q,double_q,dashes,braces,spaces,at_sign,braces2,sleep,drop,uid,select,waitfor,delay,system,union,group by,order by,version,benchmark,INJ,ECT,xxx,admin,type
POST,/Login.asp?RetURL=/Default.asp%3F,tfUName=rrwpqwdf&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/sitemap.xml,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Login.asp?RetURL=/Templatize.asp%3Fitem%3Dhtml/about.html,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/sitemap.xml.gz,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Register.asp?RetURL=/Templatize.asp%3Fitem%3Dhtml/about.html,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Login.asp?RetURL=/Login.asp%3F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Register.asp?RetURL=/Login.asp%3F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Templates/Login.asp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Templates/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Templates/Login.asp?RetURL=/Templates/MainTemplate.dwt.asp%3F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Templates/Register.asp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Images/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Templates/Register.asp?RetURL=/Templates/MainTemplate.dwt.asp%3F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
POST,/Register.asp,tfEmail=sample%40email.tst&tfRName=nscwdaab&tfUName=tkyetpus&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
POST,/Register.asp?RetURL=/Default.asp%3F,tfEmail=sample%40email.tst&tfRName=kcnonykd&tfUName=oxfhtlfw&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Search.asp?tfSearch=,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/Search.asp?tfSearch=the,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=83,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=89,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=90,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=91,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=86,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=87,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/showthread.asp?id=88,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/hitbkyvhkzwrw95774.bxss.me,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/hitmwwnzyeekd7cf89.bxss.me,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/hitxonxgwjelf07d05.bxss.me,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
POST,/Register.asp?RetURL=/Login.asp%3F,tfEmail=sample%40email.tst&tfRName=axgdunvr&tfUName=ealfkgom&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
POST,/Login.asp?RetURL=/Templatize.asp%3Fitem%3Dhtml/about.html,tfUName=ryjqaequ&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
POST,/Register.asp?RetURL=/Templatize.asp%3Fitem%3Dhtml/about.html,tfEmail=sample%40email.tst&tfRName=aciaomlp&tfUName=qbffkmon&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/avatars,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/avatars/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
GET,/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good
